"personne,""discipline"",""nation"",""anneeMin"",""anneeMax"",""nbOr"",""nbArgent"",""nbBronze"",""total"""
"http://dbpedia.org/resource/Hunter_Armstrong,""Swimming"",""USA"",2020,2024,2,1,0,3"
"http://dbpedia.org/resource/Gabriella_Szabó,""Canoeing"",""HUN"",2012,2016,3,0,0,3"
"http://dbpedia.org/resource/Yang_Yang_(speed_skater,_born_1977),""Short-track speed skating"",""CHN"",1998,2002,0,2,1,3"
"http://dbpedia.org/resource/Perrine_Pelen,""Alpine skiing"",""FRA"",1980,1984,0,1,2,3"
"http://dbpedia.org/resource/Martin_Sauer_(rowing),""Rowing"",""GER"",2012,2020,1,2,0,3"
"http://dbpedia.org/resource/Teófilo_Stevenson,""Boxing"",""CUB"",1972,1980,3,0,0,3"
"http://dbpedia.org/resource/Makharbek_Khadartsev,""Wrestling"",""URS"",1988,1996,2,1,0,3"
"http://dbpedia.org/resource/Lü_Xiaojun,""Weightlifting"",""CHN"",2012,2020,2,1,0,3"
"http://dbpedia.org/resource/Charlie_White_(figure_skater),""Figure skating"",""USA"",2010,2014,1,1,1,3"
"http://dbpedia.org/resource/Diederik_Simon,""Rowing"",""NED"",1996,2004,1,2,0,3"
"http://dbpedia.org/resource/Ana_Maria_Popescu,""Fencing"",""ROM"",2008,2020,1,2,0,3"
"http://dbpedia.org/resource/János_Garay_(fencer),""Fencing"",""HUN"",1924,1928,1,1,1,3"
"http://dbpedia.org/resource/Lars_Bystøl,""Ski jumping"",""NOR"",2006,2006,1,0,2,3"
"http://dbpedia.org/resource/Yelena_Shushunova,""Gymnastics"",""URS"",1988,1988,1,1,1,3"
"http://dbpedia.org/resource/Xavier_Lesage,""Equestrian"",""FRA"",1924,1932,2,0,1,3"
"http://dbpedia.org/resource/Andreas_Kofler,""Ski jumping"",""AUT"",2006,2010,2,1,0,3"
"http://dbpedia.org/resource/Elizabeth_Becker-Pinkston,""Diving"",""USA"",1924,1928,2,1,0,3"
"http://dbpedia.org/resource/Uwe_Dassler,""Swimming"",""GDR"",1988,1988,1,1,1,3"
"http://dbpedia.org/resource/Georgia_Taylor-Brown,""Triathlon"",""GBR"",2020,2024,1,1,1,3"
"http://dbpedia.org/resource/Nathan_Chen,""Figure skating"",""USA"",2018,2022,2,0,1,3"
"http://dbpedia.org/resource/Elinor_Barker,""Cycling"",""GBR"",2016,2024,1,1,1,3"
"http://dbpedia.org/resource/Giuseppe_Di_Capua,""Rowing"",""ITA"",1984,1992,2,1,0,3"
"http://dbpedia.org/resource/Eirik_Kvalfoss,""Biathlon"",""NOR"",1984,1984,1,1,1,3"
"http://dbpedia.org/resource/Teresa_Ciepły,""Athletics"",""POL"",1960,1964,1,1,1,3"
"http://dbpedia.org/resource/Anaïs_Bescond,""Biathlon"",""FRA"",2018,2018,1,0,2,3"
"http://dbpedia.org/resource/An_San,""Archery"",""KOR"",2020,2020,3,0,0,3"
"http://dbpedia.org/resource/Maya_DiRado,""Swimming"",""USA"",2016,2016,1,1,1,3"
"http://dbpedia.org/resource/Madison_Wilson,""Swimming"",""AUS"",2016,2020,1,1,1,3"
"http://dbpedia.org/resource/Liu_Hong_(racewalker),""Athletics"",""CHN"",2012,2020,1,1,1,3"
"http://dbpedia.org/resource/Daniele_Masala,""Modern pentathlon"",""ITA"",1984,1988,2,1,0,3"
"http://dbpedia.org/resource/Yun_Mi-jin,""Archery"",""KOR"",2000,2004,3,0,0,3"
"http://dbpedia.org/resource/Victoria_Pendleton,""Cycling"",""GBR"",2008,2012,2,1,0,3"
"http://dbpedia.org/resource/Mike_Bryan,""Tennis"",""USA"",2008,2012,1,0,2,3"
"http://dbpedia.org/resource/Louis_Fierens,""Archery"",""BEL"",1920,1920,2,1,0,3"
"http://dbpedia.org/resource/Renata_Mauer,""Shooting"",""POL"",1996,2000,2,0,1,3"
"http://dbpedia.org/resource/Ted_Ranken,""Shooting"",""GBR"",1908,1908,0,3,0,3"
"http://dbpedia.org/resource/Liudmyla_Luzan,""Canoe sprint"",""UKR"",2020,2024,0,2,1,3"
"http://dbpedia.org/resource/Jimmy_Ball_(athlete),""Athletics"",""CAN"",1928,1932,0,1,2,3"
"http://dbpedia.org/resource/Trude_Dybendahl,""Cross-country skiing"",""NOR"",1988,1994,0,3,0,3"
"http://dbpedia.org/resource/Katrin_Rutschow-Stomporowski,""Rowing"",""GER"",1996,2004,2,0,1,3"
"http://dbpedia.org/resource/Myriam_Bédard,""Biathlon"",""CAN"",1992,1994,2,0,1,3"
"http://dbpedia.org/resource/Laura_Flessel-Colovic,""Fencing"",""FRA"",1996,2000,2,0,1,3"
"http://dbpedia.org/resource/Manuela_Lutze,""Rowing"",""GER"",2000,2008,2,0,1,3"
"http://dbpedia.org/resource/Tom_McEwen_(equestrian),""Equestrian"",""GBR"",2020,2024,2,1,0,3"
"http://dbpedia.org/resource/Harold_Mahony,""Tennis"",""GBR"",1900,1900,0,2,1,3"
"http://dbpedia.org/resource/Diego_Occhiuzzi,""Fencing"",""ITA"",2008,2012,0,1,2,3"
"http://dbpedia.org/resource/Jean_Gutweniger,""Gymnastics"",""SUI"",1924,1924,0,2,1,3"
"http://dbpedia.org/resource/Valeri_Liukin,""Gymnastics"",""URS"",1988,1988,1,2,0,3"
"http://dbpedia.org/resource/Luka_Špik,""Rowing"",""SLO"",2000,2012,1,1,1,3"
"http://dbpedia.org/resource/Curt_Harnett,""Cycling"",""CAN"",1984,1996,0,1,2,3"
"http://dbpedia.org/resource/Ekaterina_Kalinchuk,""Gymnastics"",""URS"",1952,1952,2,1,0,3"
"http://dbpedia.org/resource/Lidiya_Ivanova_(gymnast),""Gymnastics"",""URS"",1956,1960,2,0,1,3"
"http://dbpedia.org/resource/Sun_Yujie,""Fencing"",""CHN"",2012,2016,1,1,1,3"
"http://dbpedia.org/resource/Frank_Kugler,""Wrestling"",""GER"",1904,1904,0,1,2,3"
"http://dbpedia.org/resource/Susi_Erdmann,""Luge"",""GER"",1992,2002,0,1,2,3"
"http://dbpedia.org/resource/Yuliya_Yefimova,""Swimming"",""RUS"",2012,2016,0,2,1,3"
"http://dbpedia.org/resource/Shohei_Ono,""Judo"",""JPN"",2016,2020,2,1,0,3"
"http://dbpedia.org/resource/Michelle_Gisin,""Alpine skiing"",""SUI"",2018,2022,2,0,1,3"
"http://dbpedia.org/resource/Filippo_Ganna,""Cycling"",""ITA"",2020,2024,1,1,1,3"
"http://dbpedia.org/resource/Thane_Baker,""Athletics"",""USA"",1952,1956,0,2,1,3"
"http://dbpedia.org/resource/Andrus_Veerpalu,""Cross-country skiing"",""EST"",2002,2006,2,1,0,3"
"http://dbpedia.org/resource/Mikaela_Shiffrin,""Alpine skiing"",""USA"",2014,2018,2,1,0,3"
"http://dbpedia.org/resource/Enyu_Valchev,""Wrestling"",""BUL"",1960,1968,1,1,1,3"
"http://dbpedia.org/resource/Lee_Chong_Wei,""Badminton"",""MAS"",2008,2016,0,3,0,3"
"http://dbpedia.org/resource/Aliaksandra_Herasimenia,""Swimming"",""BLR"",2012,2016,0,2,1,3"
"http://dbpedia.org/resource/Aleksandar_Tomov_(wrestler),""Wrestling"",""BUL"",1972,1980,0,3,0,3"
"http://dbpedia.org/resource/Edit_Perényi-Weckinger,""Gymnastics"",""HUN"",1948,1952,0,2,1,3"
"http://dbpedia.org/resource/Valery_Muratov,""Speed skating"",""URS"",1972,1976,0,1,2,3"
"http://dbpedia.org/resource/Walter_Rangeley,""Athletics"",""GBR"",1924,1928,0,2,1,3"
"http://dbpedia.org/resource/Léon_Johnson,""Shooting"",""FRA"",1908,1920,0,2,1,3"
"http://dbpedia.org/resource/Ingemar_Stenmark,""Alpine skiing"",""SWE"",1976,1980,2,0,1,3"
"http://dbpedia.org/resource/Penelope_Heyns,""Swimming"",""RSA"",1996,2000,2,0,1,3"
"http://dbpedia.org/resource/Vyacheslav_Ivanov_(rower),""Rowing"",""URS"",1956,1964,3,0,0,3"
"http://dbpedia.org/resource/Marcel_Hirscher,""Alpine skiing"",""AUT"",2014,2018,2,1,0,3"
"http://dbpedia.org/resource/Jenna_Johnson,""Swimming"",""USA"",1984,1984,2,1,0,3"
"http://dbpedia.org/resource/Marcus_Cooper_Walz,""Canoeing"",""ESP"",2016,2024,1,1,1,3"
"http://dbpedia.org/resource/Gabriela_Soukalová,""Biathlon"",""CZE"",2014,2014,0,2,1,3"
"http://dbpedia.org/resource/Aleksandra_Chudina,""Athletics"",""URS"",1952,1952,0,2,1,3"
"http://dbpedia.org/resource/Mahé_Drysdale,""Rowing"",""NZL"",2008,2016,2,0,1,3"
"http://dbpedia.org/resource/Bart_Veldkamp,""Speed skating"",""NED"",1992,1998,1,0,2,3"
"http://dbpedia.org/resource/Lukas_Klapfer,""Nordic combined"",""AUT"",2014,2018,0,0,3,3"
"http://dbpedia.org/resource/Lotte_van_Beek,""Speed skating"",""NED"",2014,2018,1,1,1,3"
"http://dbpedia.org/resource/Kaetlyn_Osmond,""Figure skating"",""CAN"",2014,2018,1,1,1,3"
"http://dbpedia.org/resource/Yara_van_Kerkhof,""Short track speed skating"",""NED"",2018,2022,1,1,1,3"
"http://dbpedia.org/resource/Karen_Cockburn,""Gymnastics"",""CAN"",2000,2008,0,2,1,3"
"http://dbpedia.org/resource/Johan_Jansson,""Diving"",""SWE"",1912,1924,0,1,2,3"
"http://dbpedia.org/resource/Marianne_Vos,""Cycling"",""NED"",2008,2024,2,1,0,3"
"http://dbpedia.org/resource/Archie_Hahn_(athlete),""Athletics"",""USA"",1904,1904,3,0,0,3"
"http://dbpedia.org/resource/Parry_O'Brien,""Athletics"",""USA"",1952,1960,2,1,0,3"
"http://dbpedia.org/resource/Gabby_Douglas,""Gymnastics"",""USA"",2012,2016,3,0,0,3"
"http://dbpedia.org/resource/Virgilijus_Alekna,""Athletics"",""LTU"",2000,2008,2,0,1,3"
"http://dbpedia.org/resource/Vilho_Tuulos,""Athletics"",""FIN"",1920,1928,1,0,2,3"
"http://dbpedia.org/resource/Giorgio_Di_Centa,""Cross-country skiing"",""ITA"",2002,2006,2,1,0,3"
"http://dbpedia.org/resource/Kuo_Hsing-chun,""Weightlifting"",""TPE"",2016,2024,1,0,2,3"
"http://dbpedia.org/resource/Otto_Wahle,""Swimming"",""AUT"",1900,1904,0,2,1,3"
"http://dbpedia.org/resource/Kerron_Clement,""Athletics"",""USA"",2008,2016,2,1,0,3"
"http://dbpedia.org/resource/Barbara_Kendall,""Sailing"",""NZL"",1992,2000,1,1,1,3"
"http://dbpedia.org/resource/Enrico_Fabris,""Speed skating"",""ITA"",2006,2006,2,0,1,3"
"http://dbpedia.org/resource/Elin_Nilsen,""Cross-country skiing"",""NOR"",1992,1998,0,3,0,3"
"http://dbpedia.org/resource/Galina_Kukleva,""Biathlon"",""RUS"",1998,2002,1,1,1,3"
"http://dbpedia.org/resource/Anita_Nall,""Swimming"",""USA"",1992,1992,1,1,1,3"
"http://dbpedia.org/resource/Fernando_González,""Tennis"",""CHI"",2004,2008,1,1,1,3"
"http://dbpedia.org/resource/Morgan_Taylor,""Athletics"",""USA"",1924,1932,1,0,2,3"
"http://dbpedia.org/resource/Anne-Marie_Rindom,""Sailing"",""DEN"",2016,2024,1,1,1,3"
"http://dbpedia.org/resource/Mohammad_Nassiri,""Weightlifting"",""IRI"",1968,1976,1,1,1,3"
"http://dbpedia.org/resource/Harald_Vollmar,""Shooting"",""GDR"",1968,1980,0,2,1,3"
"http://dbpedia.org/resource/Babe_Didrikson_Zaharias,""Athletics"",""USA"",1932,1932,2,1,0,3"
"http://dbpedia.org/resource/Jessica_Monroe,""Rowing"",""CAN"",1992,1996,2,1,0,3"
"http://dbpedia.org/resource/Karl-Heinrich_von_Groddeck,""Rowing"",""EUA"",1956,1964,1,2,0,3"
"http://dbpedia.org/resource/Jacques_Baudrier,""Sailing"",""FRA"",1900,1900,0,1,2,3"
"http://dbpedia.org/resource/Steffi_Kräker,""Gymnastics"",""GDR"",1976,1980,0,0,3,3"
"http://dbpedia.org/resource/Jamie_Anderson_(snowboarder),""Snowboarding"",""USA"",2014,2018,2,1,0,3"
"http://dbpedia.org/resource/Glenn_Davis_(athlete),""Athletics"",""USA"",1956,1960,3,0,0,3"
"http://dbpedia.org/resource/Lars_Frölander,""Swimming"",""SWE"",1992,2000,1,2,0,3"
"http://dbpedia.org/resource/Michael_Mathieu,""Athletics"",""BAH"",2008,2016,1,1,1,3"
"http://dbpedia.org/resource/Kakhi_Kakhiashvili,""Weightlifting"",""GRE"",1992,2000,3,0,0,3"
"http://dbpedia.org/resource/Fan_Kexin,""Short-track speed skating"",""CHN"",2014,2022,1,1,1,3"
"http://dbpedia.org/resource/Daryll_Neita,""Athletics"",""GBR"",2016,2024,0,1,2,3"
"http://dbpedia.org/resource/Svetlana_Kolesnichenko,""Synchronized swimming"",""RUS"",2016,2020,3,0,0,3"
"http://dbpedia.org/resource/Jade_Carey,""Gymnastics"",""USA"",2020,2024,2,0,1,3"
"http://dbpedia.org/resource/Anastasia_Bliznyuk,""Gymnastics"",""RUS"",2012,2020,2,1,0,3"
"http://dbpedia.org/resource/Gary_Tobian,""Diving"",""USA"",1956,1960,1,2,0,3"
"http://dbpedia.org/resource/Lydia_Valentín,""Weightlifting"",""ESP"",2008,2016,1,1,1,3"
"http://dbpedia.org/resource/Olavi_Rove,""Gymnastics"",""FIN"",1948,1952,1,1,1,3"
"http://dbpedia.org/resource/Meaghan_Benfeito,""Diving"",""CAN"",2012,2016,0,0,3,3"
"http://dbpedia.org/resource/Lea_Friedrich,""Cycling"",""GER"",2020,2024,0,2,1,3"
"http://dbpedia.org/resource/Simon_Schempp,""Biathlon"",""GER"",2014,2018,0,2,1,3"
"http://dbpedia.org/resource/Noriaki_Kasai,""Ski jumping"",""JPN"",1994,2014,0,2,1,3"
"http://dbpedia.org/resource/Pete_Reed,""Rowing"",""GBR"",2008,2016,3,0,0,3"
"http://dbpedia.org/resource/Ådne_Søndrål,""Speed skating"",""NOR"",1992,2002,1,1,1,3"
"http://dbpedia.org/resource/Edmond_Cloetens,""Archery"",""BEL"",1920,1920,3,0,0,3"
"http://dbpedia.org/resource/Darrell_Pace,""Archery"",""USA"",1976,1988,2,1,0,3"
"http://dbpedia.org/resource/Mark_Kerry,""Swimming"",""AUS"",1980,1984,1,0,2,3"
"http://dbpedia.org/resource/Mark_Huizinga,""Judo"",""NED"",1996,2004,1,0,2,3"
"http://dbpedia.org/resource/Marioara_Trașcă,""Rowing"",""ROU"",1984,1988,0,2,1,3"
"http://dbpedia.org/resource/Joshua_Cheptegei,""Athletics"",""UGA"",2020,2024,2,1,0,3"
"http://dbpedia.org/resource/Attila_Petschauer,""Fencing"",""HUN"",1928,1932,2,1,0,3"
"http://dbpedia.org/resource/Thomas_Ebert,""Rowing"",""DEN"",2000,2008,2,0,1,3"
"http://dbpedia.org/resource/Karina_Aznavourian,""Fencing"",""RUS"",1996,2004,2,0,1,3"
"http://dbpedia.org/resource/Umyar_Mavlikhanov,""Fencing"",""URS"",1964,1968,2,0,1,3"
"http://dbpedia.org/resource/Boris_Onishchenko,""Modern pentathlon"",""URS"",1968,1972,1,2,0,3"
"http://dbpedia.org/resource/Martin_Schmitt,""Ski jumping"",""GER"",1998,2010,1,2,0,3"
"http://dbpedia.org/resource/Raphaël_Poirée,""Biathlon"",""FRA"",2002,2006,0,1,2,3"
"http://dbpedia.org/resource/Johan_Hübner_von_Holst,""Shooting"",""SWE"",1912,1912,1,1,1,3"
"http://dbpedia.org/resource/Sverre_Lunde_Pedersen,""Speed skating"",""NOR"",2018,2022,2,0,1,3"
"http://dbpedia.org/resource/Li_Qian_(boxer),""Boxing"",""CHN"",2016,2024,1,1,1,3"
"http://dbpedia.org/resource/Hifumi_Abe,""Judo"",""JPN"",2020,2024,2,1,0,3"
"http://dbpedia.org/resource/Naim_Süleymanoğlu,""Weightlifting"",""TUR"",1988,1996,3,0,0,3"
"http://dbpedia.org/resource/George_Calnan,""Fencing"",""USA"",1928,1932,0,0,3,3"
"http://dbpedia.org/resource/Robert_Beck_(pentathlete),""Modern pentathlon"",""USA"",1960,1960,0,0,3,3"
"http://dbpedia.org/resource/Ken_Myers,""Rowing"",""USA"",1920,1932,1,2,0,3"
"http://dbpedia.org/resource/Andy_Holmes,""Rowing"",""GBR"",1984,1988,2,0,1,3"
"http://dbpedia.org/resource/Pete_Desjardins,""Diving"",""USA"",1924,1928,2,1,0,3"
"http://dbpedia.org/resource/Jack_Kelly_Sr._(rower),""Rowing"",""USA"",1920,1924,3,0,0,3"
"http://dbpedia.org/resource/Firmin_Flamand,""Archery"",""BEL"",1920,1920,2,0,1,3"
"http://dbpedia.org/resource/Paul_O'Donovan,""Rowing"",""IRL"",2016,2024,2,1,0,3"
"http://dbpedia.org/resource/Zhang_Wenxiu,""Athletics"",""CHN"",2008,2016,0,2,1,3"
"http://dbpedia.org/resource/Olaf_Sletten,""Shooting"",""NOR"",1920,1920,0,2,1,3"
"http://dbpedia.org/resource/Hicham_El_Guerrouj,""Athletics"",""MAR"",2000,2004,2,1,0,3"
"http://dbpedia.org/resource/Mary_Lou_Retton,""Gymnastics"",""USA"",1984,1984,1,2,0,3"
"http://dbpedia.org/resource/Mauro_Nespoli,""Archery"",""ITA"",2008,2020,1,2,0,3"
"http://dbpedia.org/resource/Maja_Dahlqvist,""Cross-country skiing"",""SWE"",2022,2022,0,2,1,3"
"http://dbpedia.org/resource/Tang_Qianting,""Swimming"",""CHN"",2024,2024,0,2,1,3"
"http://dbpedia.org/resource/Vladimir_Selkov,""Swimming"",""EUN"",1992,1996,0,3,0,3"
"http://dbpedia.org/resource/Tadahiro_Nomura,""Judo"",""JPN"",1996,2004,3,0,0,3"
"http://dbpedia.org/resource/Ma_Lin_(table_tennis),""Table tennis"",""CHN"",2004,2008,3,0,0,3"
"http://dbpedia.org/resource/Lee_Sung-jin,""Archery"",""KOR"",2004,2012,2,1,0,3"
"http://dbpedia.org/resource/Shawn_Crawford,""Athletics"",""USA"",2004,2008,1,2,0,3"
"http://dbpedia.org/resource/Nina_Ponomaryova,""Athletics"",""URS"",1952,1960,2,0,1,3"
"http://dbpedia.org/resource/Igor_Polyansky,""Swimming"",""URS"",1988,1988,1,0,2,3"
"http://dbpedia.org/resource/Cyril_Mackworth-Praed,""Shooting"",""GBR"",1924,1924,1,2,0,3"
"http://dbpedia.org/resource/Kim_Je-deok,""Archery"",""KOR"",2020,2024,3,0,0,3"
"http://dbpedia.org/resource/Joe_Kovacs,""Athletics"",""USA"",2016,2024,0,3,0,3"
"http://dbpedia.org/resource/Markus_Prock,""Luge"",""AUT"",1992,2002,0,2,1,3"
"http://dbpedia.org/resource/Alexandra_Meissnitzer,""Alpine skiing"",""AUT"",1998,2006,0,1,2,3"
"http://dbpedia.org/resource/Ioana_Olteanu,""Rowing"",""ROU"",1992,2000,2,1,0,3"
"http://dbpedia.org/resource/Rowdy_Gaines,""Swimming"",""USA"",1984,1984,3,0,0,3"
"http://dbpedia.org/resource/Yang_Wenyi,""Swimming"",""CHN"",1988,1992,1,2,0,3"
"http://dbpedia.org/resource/Anne_Ottenbrite,""Swimming"",""CAN"",1984,1984,1,1,1,3"
"http://dbpedia.org/resource/Elle_Logan,""Rowing"",""USA"",2008,2016,3,0,0,3"
"http://dbpedia.org/resource/Holger_Nielsen,""Shooting"",""DEN"",1896,1896,0,1,2,3"
"http://dbpedia.org/resource/Veronika_Vítková,""Biathlon"",""CZE"",2014,2018,0,1,2,3"
"http://dbpedia.org/resource/Walter_Lehmann_(gymnast),""Gymnastics"",""SUI"",1948,1948,0,3,0,3"
"http://dbpedia.org/resource/Aaron_Brown_(sprinter),""Athletics"",""CAN"",2016,2024,1,1,1,3"
"http://dbpedia.org/resource/Pertti_Karppinen,""Rowing"",""FIN"",1976,1984,3,0,0,3"
"http://dbpedia.org/resource/Tone_Wieten,""Rowing"",""NED"",2016,2024,2,0,1,3"
"http://dbpedia.org/resource/Bruce_Davidson_(equestrian),""Equestrian"",""USA"",1972,1984,2,1,0,3"
"http://dbpedia.org/resource/Karl-Erik_Nilsson_(wrestler),""Wrestling"",""SWE"",1948,1956,1,0,2,3"
"http://dbpedia.org/resource/Ann-Sofi_Pettersson,""Gymnastics"",""SWE"",1952,1956,1,1,1,3"
"http://dbpedia.org/resource/Robert_Johansson,""Ski jumping"",""NOR"",2018,2018,1,0,2,3"
"http://dbpedia.org/resource/Michael_Matt,""Alpine skiing"",""AUT"",2018,2022,1,1,1,3"
"http://dbpedia.org/resource/Amarilis_Savón,""Judo"",""BEL"",1992,2004,0,0,3,3"
"http://dbpedia.org/resource/Helen_Glover,""Rowing"",""GBR"",2012,2024,2,1,0,3"
"http://dbpedia.org/resource/Paul_Hildgartner,""Luge"",""ITA"",1972,1984,2,1,0,3"
"http://dbpedia.org/resource/Marc_Gagnon,""Short-track speed skating"",""CAN"",1994,2002,1,0,2,3"
"http://dbpedia.org/resource/David_Hemery,""Athletics"",""GBR"",1968,1972,1,1,1,3"
"http://dbpedia.org/resource/Ren_Ziwei,""Short-track speed skating"",""CHN"",2018,2022,2,1,0,3"
"http://dbpedia.org/resource/Taoufik_Makhloufi,""Athletics"",""ALG"",2012,2016,1,2,0,3"
"http://dbpedia.org/resource/Niklas_Larsen,""Cycling"",""DEN"",2016,2024,0,1,2,3"
"http://dbpedia.org/resource/Romeo_Neri,""Gymnastics"",""ITA"",1928,1932,2,1,0,3"
"http://dbpedia.org/resource/Morten_Jørgensen,""Rowing"",""DEN"",2008,2016,1,1,1,3"
"http://dbpedia.org/resource/Elisa_Di_Francisca,""Fencing"",""ITA"",2012,2016,2,1,0,3"
"http://dbpedia.org/resource/Aleksanteri_Saarvala,""Gymnastics"",""FIN"",1936,1948,2,0,1,3"
"http://dbpedia.org/resource/Alexander_Zavyalov,""Cross-country skiing"",""URS"",1980,1984,0,2,1,3"
"http://dbpedia.org/resource/Émile_Michelet,""Sailing"",""FRA"",1900,1900,0,1,2,3"
"http://dbpedia.org/resource/Kelly_Sotherton,""Athletics"",""GBR"",2004,2008,0,0,3,3"
"http://dbpedia.org/resource/Aleksandr_Medved,""Wrestling"",""URS"",1964,1972,3,0,0,3"
"http://dbpedia.org/resource/Simona_Radiș,""Rowing"",""ROU"",2020,2024,2,1,0,3"
"http://dbpedia.org/resource/Kaya_Kazuma,""Gymnastics"",""JPN"",2020,2024,1,1,1,3"
"http://dbpedia.org/resource/Toni_Sailer,""Alpine skiing"",""AUT"",1956,1956,3,0,0,3"
"http://dbpedia.org/resource/Kim_Brennan,""Rowing"",""AUS"",2012,2016,1,1,1,3"
"http://dbpedia.org/resource/Anne_Jahren,""Cross-country skiing"",""NOR"",1984,1988,1,1,1,3"
"http://dbpedia.org/resource/Pavel_Kolchin,""Cross-country skiing"",""URS"",1956,1964,0,0,3,3"
"http://dbpedia.org/resource/Eric_Radford,""Figure skating"",""CAN"",2014,2018,1,1,1,3"
"http://dbpedia.org/resource/Yoshinobu_Miyake,""Weightlifting"",""JPN"",1960,1968,2,1,0,3"
"http://dbpedia.org/resource/Sergey_Sharikov,""Fencing"",""RUS"",1996,2004,1,1,1,3"
"http://dbpedia.org/resource/Li_Yuehong,""Shooting"",""CHN"",2016,2024,1,0,2,3"
"http://dbpedia.org/resource/Anatoly_Roshchin,""Wrestling"",""URS"",1964,1972,1,2,0,3"
"http://dbpedia.org/resource/Tatyana_Lebedeva,""Athletics"",""RUS"",2000,2004,1,1,1,3"
"http://dbpedia.org/resource/Charles_Winslow,""Tennis"",""RSA"",1912,1920,2,0,1,3"
"http://dbpedia.org/resource/Fritz_Hofmann_(athlete),""Gymnastics"",""GER"",1896,1896,1,1,1,3"
"http://dbpedia.org/resource/Li_Bingjie,""Swimming"",""CHN"",2020,2024,1,0,2,3"
"http://dbpedia.org/resource/Emil_Rausch,""Swimming"",""GER"",1904,1904,2,0,1,3"
"http://dbpedia.org/resource/Hermann_Hänggi,""Gymnastics"",""SUI"",1928,1928,1,1,1,3"
"http://dbpedia.org/resource/Thomas_Fahrner,""Swimming"",""FRG"",1984,1988,0,1,2,3"
"http://dbpedia.org/resource/Karl_Frederick,""Shooting"",""USA"",1920,1920,3,0,0,3"
"http://dbpedia.org/resource/Zuzana_Rehák-Štefečeková,""Shooting"",""SVK"",2008,2020,1,2,0,3"
"http://dbpedia.org/resource/Mathilde_Gremaud,""Freestyle skiing"",""SUI"",2018,2022,1,1,1,3"
"http://dbpedia.org/resource/Jorrit_Bergsma,""Speed skating"",""NED"",2014,2018,1,1,1,3"
"http://dbpedia.org/resource/Maxi_Gnauck,""Gymnastics"",""GDR"",1980,1980,1,1,1,3"
"http://dbpedia.org/resource/Ludger_Beerbaum,""Equestrian"",""FRG"",1988,2016,2,0,1,3"
"http://dbpedia.org/resource/Amandine_Buchard,""Judo"",""FRA"",2020,2024,1,1,1,3"
"http://dbpedia.org/resource/Paul_Leroy_(archer),""Archery"",""FRA"",1920,1920,0,2,1,3"
"http://dbpedia.org/resource/Lida_Howell,""Archery"",""USA"",1904,1904,3,0,0,3"
"http://dbpedia.org/resource/Brigitte_Latrille-Gaudin,""Fencing"",""FRA"",1976,1984,1,1,1,3"
"http://dbpedia.org/resource/Park_Kyung-mo,""Archery"",""KOR"",2004,2008,2,1,0,3"
"http://dbpedia.org/resource/Erik_Vendt,""Swimming"",""USA"",2000,2008,1,2,0,3"
"http://dbpedia.org/resource/Larisa_Petrik,""Gymnastics"",""TCH"",1968,1968,2,0,1,3"
"http://dbpedia.org/resource/Lilia_Podkopayeva,""Gymnastics"",""UKR"",1996,1996,2,1,0,3"
"http://dbpedia.org/resource/Cristian_Zorzi,""Cross-country skiing"",""ITA"",2002,2006,1,1,1,3"
"http://dbpedia.org/resource/Nicole_Haislett,""Swimming"",""USA"",1992,1992,3,0,0,3"
"http://dbpedia.org/resource/Giuseppe_Delfino,""Fencing"",""ITA"",1956,1964,1,2,0,3"
"http://dbpedia.org/resource/Håvard_Holmefjord_Lorentzen,""Speed skating"",""NOR"",2018,2022,1,1,1,3"
"http://dbpedia.org/resource/Ayumu_Hirano,""Snowboarding"",""JPN"",2014,2022,1,2,0,3"
"http://dbpedia.org/resource/Ernest_Webb,""Athletics"",""GBR"",1908,1912,0,3,0,3"
"http://dbpedia.org/resource/Pál_Kovács,""Fencing"",""HUN"",1936,1952,2,0,1,3"
"http://dbpedia.org/resource/Mary_Rand,""Athletics"",""GBR"",1964,1964,1,1,1,3"
"http://dbpedia.org/resource/Einari_Teräsvirta,""Gymnastics"",""FIN"",1932,1948,1,0,2,3"
"http://dbpedia.org/resource/Patrick_Hausding,""Diving"",""GER"",2008,2020,0,1,2,3"
"http://dbpedia.org/resource/Christa_Kinshofer,""Alpine skiing"",""FRG"",1980,1988,0,2,1,3"
"http://dbpedia.org/resource/Nic_Fink,""Swimming"",""USA"",2024,2024,1,2,0,3"
"http://dbpedia.org/resource/Ioannis_Frangoudis,""Shooting"",""GRE"",1896,1896,1,1,1,3"
"http://dbpedia.org/resource/Edith_McGuire,""Athletics"",""USA"",1964,1964,1,2,0,3"
"http://dbpedia.org/resource/Josef_Stiegler,""Alpine skiing"",""AUT"",1960,1964,1,1,1,3"
"http://dbpedia.org/resource/Pernille_Blume,""Swimming"",""DEN"",2016,2020,1,0,2,3"
"http://dbpedia.org/resource/Antonina_Makhina,""Rowing"",""URS"",1980,1992,0,2,1,3"
"http://dbpedia.org/resource/Feng_Tianwei,""Table tennis"",""SIN"",2008,2012,0,1,2,3"
"http://dbpedia.org/resource/Bo_Hanson_(rower),""Rowing"",""AUS"",1996,2004,0,0,3,3"
"http://dbpedia.org/resource/Gao_Ling,""Badminton"",""CHN"",2000,2004,1,1,1,3"
